"","X","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9","amygdala","anterior_commissure_pars_anterior","anterior_commissure_pars_posterior","arbor_vita_of_cerebellum","basal_forebrain","bed_nucleus_of_stria_terminalis","cerebellar_cortex","cerebellar_peduncle_inferior","cerebellar_peduncle_middle","cerebellar_peduncle_superior","cerebral_aqueduct","cerebral_cortex_entorhinal_cortex","cerebral_cortex_frontal_lobe","cerebral_cortex_occipital_lobe","cerebral_cortex_parieto_temporal_lobe","cerebral_peduncle","colliculus_inferior","colliculus_superior","corpus_callosum","corticospinal_tract_pyramids","cuneate_nucleus","dentate_gyrus_of_hippocampus","facial_nerve_cranial_nerve_7","fasciculus_retroflexus","fimbria","fornix","fourth_ventricle","fundus_of_striatum","globus_pallidus","habenular_commissure","hippocampus","hypothalamus","inferior_olivary_complex","internal_capsule","interpedunclar_nucleus","lateral_olfactory_tract","lateral_septum","lateral_ventricle","mammillary_bodies","mammilothalamic_tract","medial_lemniscus_medial_longitudinal_fasciculus","medial_septum","medulla","midbrain","nucleus_accumbens","olfactory_bulbs","olfactory_tubercle","optic_tract","periaqueductal_grey","pons","pontine_nucleus","posterior_commissure","pre_para_subiculum","stratum_granulosum_of_hippocampus","stria_medullaris","stria_terminalis","striatum","subependymale_zone_rhinocele","superior_olivary_complex","thalamus","third_ventricle","ventral_tegmental_decussation"
"81",81,13,"SH3","220",548,"Mut","Pl","S","G13","1a","1a","1a","G13aStart.1.","G13aPre.1.","G13aPost.1.","13-SH3-548","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aStart.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aStart.1.RegReady/stats-volumes/concat_of_G13aStart.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aStart.1.RegReady/stats-volumes/concat_of_G13aStart.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.83864299573737,0.316273306114704,0.095888859700714,2.17786851647085,1.17637534326616,0.285107986820709,9.86566426206033,0.18734358704107,0.310454185948792,0.220532414547625,0.108081670843513,2.18261870720479,9.07131264846637,1.812748305735,17.185801849375,0.554859782983916,1.24039961594266,2.0808242042088,3.44481999309477,0.317123421253672,0.0592082624573212,0.812342801023332,0.0558037524088731,0.0472062551134547,0.694389029258128,0.146441342340531,0.0875711573051735,0.0346210824393778,0.68980240603897,0.0130005013274874,4.34279704657916,2.39205549628385,0.0701783577823633,0.65101700258819,0.0538720191955049,0.249952581812806,0.624601597806226,0.67397839739822,0.105715185864666,0.0637843963207468,0.569550827329695,0.258544664826671,5.76543750055166,3.10809187658152,0.891873746346348,5.43148913022123,0.805513082783336,0.375544518176302,0.905360310276894,3.94239868800966,0.16545489448527,0.0442019720788417,0.50440288528684,0.18782141428495,0.154061292210005,0.231310111147047,4.79889404198812,0.0162016735248809,0.188988686864518,4.02895940757021,0.255031802741534,0.0297871445533127
"82",82,13,"SH3","220",548,"Mut","Pl","S","G13","1a","1a","1a","G13aStart.1.","G13aPre.1.","G13aPost.1.","13-SH3-548","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aPre.1.RegReady/stats-volumes/concat_of_G13aPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aPre.1.RegReady/stats-volumes/concat_of_G13aPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.92216633349964,0.310926775588242,0.0974371883368922,2.1629702135949,1.19992563780624,0.279908549292878,9.74214558392201,0.182385572583851,0.314020507036082,0.229439781894438,0.110911733728834,2.15820846454334,8.7964853944427,1.7190169223529,16.9056740401654,0.573206957345905,1.26446443229538,2.06854539519084,3.37973474431314,0.319835520216279,0.0600862091200629,0.823282847493519,0.0551019567134457,0.0481296848974121,0.728216329177511,0.148818945334444,0.0901490290386871,0.035988497402933,0.689705820013517,0.0134147694198602,4.47527592802024,2.41698020636543,0.0709975355769117,0.644050566731754,0.0575964775984101,0.255593258041926,0.62022483632108,0.700776407768529,0.102112946664014,0.0635282838104742,0.574801581927817,0.259708292350409,5.92294472891404,3.23984270982945,0.895000700448269,5.56048453115559,0.835011658634712,0.387152660415816,0.888130533377332,4.04851689071971,0.169762829023898,0.0452016104534902,0.495738672850189,0.189949395569449,0.154320977416157,0.22477815221107,4.74050107245191,0.0156189249047049,0.188929686276015,4.02447938564866,0.272212525678155,0.02947219608308
"83",83,13,"SH3","220",548,"Mut","Pl","S","G13","1a","1a","1a","G13aStart.1.","G13aPre.1.","G13aPost.1.","13-SH3-548","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aPost.1.RegReady/stats-volumes/concat_of_G13aPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aPost.1.RegReady/stats-volumes/concat_of_G13aPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.90580054058241,0.314373837251553,0.104773812820718,2.21899762071384,1.21781237565922,0.29703728465193,9.74737791714881,0.193386369805864,0.323335386798989,0.230077608643476,0.101209927375348,2.05353653801756,8.92358864902475,1.60559456253892,16.541485687847,0.586435628919433,1.25966918097899,2.083409748137,3.41052275198692,0.336644993254689,0.0577460526515202,0.81256702731753,0.05582262209717,0.0488036277594076,0.747272214423409,0.152526777112835,0.0859902441200274,0.0385825199799962,0.702234424989464,0.0121091501273097,4.48169088722972,2.41130384107422,0.0741929814406722,0.662549957208167,0.0632866066585212,0.248048255182569,0.654702020550105,0.731045507274707,0.101954771254317,0.0629478237774789,0.603097810452509,0.259717547615954,6.01226356349986,3.25788118330614,0.894090930032687,5.66070385187532,0.809313603450833,0.389888088213211,0.866098108193044,4.08627444155495,0.167773614565749,0.0377330654828663,0.475346385028733,0.190395682233303,0.154291308253678,0.236185623486268,4.78718446409859,0.0152989419159561,0.190127928568711,3.94920786215062,0.263642165615666,0.0330360960187948
"84",84,13,"SH3","220",549,"Mut","Pl","S","G13","2a","2a","2a","G13aStart.2.","G13aPre.2.","G13aPost.2.","13-SH3-549","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aStart.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aStart.2.RegReady/stats-volumes/concat_of_G13aStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aStart.2.RegReady/stats-volumes/concat_of_G13aStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.80478645533898,0.305973406307024,0.0923035198657359,2.18029397010161,1.14126070462565,0.270032765101007,9.96383342655256,0.186382932698725,0.321337670592974,0.224127245421589,0.103347401257403,2.10546321534116,9.02991802405442,1.82494996388752,17.252832683435,0.562996821627176,1.22473244028352,2.14942206497701,3.5380432838937,0.31251593863605,0.0623820585418036,0.792800151031371,0.0540204523125429,0.0478377085603032,0.697468457505761,0.146193318368592,0.0858857901762802,0.0351881737300154,0.679657566225024,0.0144362148321386,4.36633401226698,2.36133217422283,0.0698163137447149,0.647985113491519,0.0554549286955993,0.238949878510051,0.62310824609918,0.659354736255266,0.107944802969772,0.0634305344471818,0.571149469460554,0.249549554965069,5.82307828562518,3.21713323889908,0.895242400787084,5.19040148353752,0.784264104006598,0.378348504494581,0.90708901163195,3.93342338760869,0.170055646615196,0.0416702915769304,0.511417133697226,0.185499093024106,0.149871491497828,0.225603906841192,4.81199005843005,0.0152496345310128,0.185881933686762,4.07181938672856,0.247303383818621,0.0298240325505209
"85",85,13,"SH3","220",549,"Mut","Pl","S","G13","2a","2a","2a","G13aStart.2.","G13aPre.2.","G13aPost.2.","13-SH3-549","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPre.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aPre.2.RegReady/stats-volumes/concat_of_G13aPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aPre.2.RegReady/stats-volumes/concat_of_G13aPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.91594429356242,0.311697307382147,0.102051500609675,2.11464712591616,1.1764371539584,0.295845568409903,9.64374066376905,0.178590786330026,0.329100586071029,0.223356766570364,0.106751472835392,2.05070930311886,9.0248743574135,1.6935422443193,17.0190673369855,0.601915611119006,1.22670180583651,2.11207315027551,3.45673620940098,0.337437838823844,0.0605040072678951,0.814975685760345,0.0551356142765987,0.0496117512704679,0.749598865621457,0.152425664001496,0.0883765198062927,0.0363337275347881,0.689863968080498,0.0149765214251663,4.44964607778248,2.45186950859464,0.0743784697121763,0.6449952689836,0.0554875716529234,0.242417273306578,0.645993307920729,0.749779218220484,0.106661152445061,0.0655133010141801,0.592276040617604,0.254242645849109,5.91640245610643,3.23976571757484,0.903677869183016,5.30618601171118,0.821227720470854,0.400296824203941,0.917005487425032,4.02971106947553,0.184409738182198,0.0436431489395935,0.48129166330264,0.194274260743477,0.158847142853276,0.218654994029256,4.67748508324968,0.0151114809492591,0.20065231683958,4.01069709943988,0.281865102435374,0.0325115690327831
"86",86,13,"SH3","220",549,"Mut","Pl","S","G13","2a","2a","2a","G13aStart.2.","G13aPre.2.","G13aPost.2.","13-SH3-549","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aPost.2.RegReady/stats-volumes/concat_of_G13aPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aPost.2.RegReady/stats-volumes/concat_of_G13aPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.97306784244283,0.318154461393689,0.10209265543108,2.18024412776729,1.22600758755165,0.290548971885245,9.78646188308647,0.189318741845324,0.320627780112278,0.231441082865301,0.100699634770385,2.05217820767266,8.80132359289729,1.6716591511767,16.5555979308398,0.602071446585668,1.23946344379448,2.08655817345552,3.46782802125691,0.328826675439876,0.059862040560598,0.808268572813137,0.0573087949369077,0.0484282033184353,0.749100133904452,0.153966115519892,0.0886788230389751,0.0373177550641416,0.713729860830248,0.0150047144903019,4.50419894122771,2.46123653665167,0.0736272206162596,0.654376743996195,0.0574275376644266,0.24684356121334,0.648207536367005,0.76947613739445,0.104672802040219,0.0649201942320237,0.600196015580645,0.259453066639528,5.9936094548377,3.26933562814649,0.918882313169754,5.36718839151707,0.810772857547374,0.395193829051707,0.882918198162078,4.08646912949,0.172708955010612,0.0416605940974865,0.491060379090622,0.190297931259393,0.154103749795432,0.218783429071521,4.77646568099533,0.0158739644242085,0.19299307326313,4.01467980768737,0.275053241978345,0.0314766710333619
"87",87,13,"SH3","142",556,"Mut","Oxt","S","G13","3a","3a","3a","G13aStart.3.","G13aPre.3.","G13aPost.3.","13-SH3-556","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aStart.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aStart.3.RegReady/stats-volumes/concat_of_G13aStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aStart.3.RegReady/stats-volumes/concat_of_G13aStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.87004828480925,0.305858236265687,0.0981887175451466,2.11391818754672,1.17024554308768,0.284398542267063,9.66413624993323,0.17774668752204,0.30622591034347,0.221486734084357,0.104217763140663,2.13926128933352,9.09191352065082,2.01613553603225,17.6232626894014,0.570640809438749,1.22081561974088,2.08828750612219,3.5298479294261,0.31469252757761,0.059396317326256,0.813238489950687,0.0519070723235531,0.0476762795674049,0.688289899081174,0.148266987092039,0.0853230462922011,0.0356198339774496,0.679711378469285,0.0124772335497137,4.38689737560784,2.39656002236716,0.0717691213198952,0.659464814268502,0.0523930535274766,0.244163775452729,0.601757457959299,0.647136263204472,0.110319897939766,0.0639373102214895,0.577763571025262,0.245941398288627,5.84903184391324,3.15260252921788,0.877108675718231,5.07980874916951,0.831398526528648,0.378253159731481,0.899186198557408,3.78564874697585,0.172151238829885,0.0398098014227306,0.528138617708553,0.192305119117141,0.152105801346307,0.233551453325413,4.72380450100599,0.0151468117982305,0.179010900752588,4.04139237536786,0.247821594133707,0.0303844722982077
"88",88,13,"SH3","142",556,"Mut","Oxt","S","G13","3a","3a","3a","G13aStart.3.","G13aPre.3.","G13aPost.3.","13-SH3-556","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPre.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aPre.3.RegReady/stats-volumes/concat_of_G13aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aPre.3.RegReady/stats-volumes/concat_of_G13aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.97511672589383,0.308294664503806,0.0992821366346973,2.07620666353986,1.1925743447026,0.281901612301564,9.34469907687642,0.181145474648786,0.320066246063429,0.2198139010479,0.10357230229506,2.12597979824813,9.01152726557769,1.91241029578619,17.3818818202546,0.595829169277408,1.18407135285359,2.0718130089245,3.49431766469188,0.324225264261985,0.0568603246139461,0.824848877140924,0.0544020240079598,0.0461602059362468,0.697336393414542,0.148742463244292,0.0852683295004206,0.0373040602327019,0.69694506606837,0.0120139963864304,4.47340198033043,2.42550313656095,0.0750919618001357,0.657427071992942,0.0534966363775162,0.258068477935008,0.614426995652827,0.683707643792384,0.106700582755342,0.0655385635866839,0.590472727861158,0.249935853564896,5.8967869629725,3.21137770875893,0.896651108219538,5.34321952872277,0.846301554741763,0.39483025407537,0.857070283048236,3.92708656252904,0.170844638074214,0.0410579714524277,0.506729886042591,0.194345920599606,0.149970315700888,0.227692158973946,4.74932291260635,0.0153168339082199,0.184405835076397,3.9943689116454,0.245648937191594,0.0285895545202195
"89",89,13,"SH3","142",556,"Mut","Oxt","S","G13","3a","3a","3a","G13aStart.3.","G13aPre.3.","G13aPost.3.","13-SH3-556","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aPost.3.RegReady/stats-volumes/concat_of_G13aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aPost.3.RegReady/stats-volumes/concat_of_G13aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.93822968551416,0.31178825788608,0.102541580081477,2.12282482414575,1.22822739769997,0.290701874549226,9.34018385022983,0.185651586294509,0.31056018049162,0.219468992771348,0.104327129344933,2.12050741236006,8.81100428301732,1.85703402490671,17.0686757871227,0.598072999231299,1.23162661327542,2.09708355024516,3.51376523159534,0.320664773093896,0.0559651784644272,0.832607770535419,0.0547785165347073,0.0479654488492012,0.726722341344436,0.152233987775397,0.0859790629707935,0.0390427637813929,0.703396926886423,0.0126437618072682,4.50569486590866,2.42822491978796,0.0746901491542405,0.680738717835067,0.0551142818254185,0.257418599290422,0.635220773970776,0.712533207835064,0.104315052280037,0.0642681436943837,0.598760340457048,0.253023618159748,5.89222835562576,3.21255278515574,0.900774657125573,5.49774845458564,0.852882743530465,0.399569459979248,0.879325221162709,3.9279537969937,0.166208674583369,0.0433876448659389,0.501710598312261,0.195721738787617,0.156769843228619,0.239865919017784,4.72990603654708,0.015537705352383,0.185386169661048,4.06535133740575,0.252769112983773,0.0300712820904561
"90",90,13,"SH3","142",557,"Wt","Pl","S","G13","4a","4a","4a","G13aStart.4.","G13aPre.4.","G13aPost.4.","13-SH3-557","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aStart.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aStart.4.RegReady/stats-volumes/concat_of_G13aStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aStart.4.RegReady/stats-volumes/concat_of_G13aStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.79140340096829,0.314094271803573,0.0937227678833004,2.24012730752028,1.14981533952151,0.277954339882771,10.1772040594068,0.187294473255526,0.329595294368033,0.22500922549314,0.107317040321116,2.1918944680375,9.00258441762883,1.9162776067018,17.0853884432329,0.537350044158076,1.26178278721362,2.11807165071526,3.51005648475629,0.32082222332925,0.0695183648773966,0.797775643733964,0.054521074016835,0.0472626967915624,0.64658054715611,0.145767429493305,0.0867951798035492,0.0345110635467438,0.654834149047195,0.0129146598389594,4.39981083104237,2.34956872673805,0.0684471317713157,0.629021752173447,0.0546110763669962,0.239740475490722,0.608727710485937,0.599766188366605,0.108485864711058,0.0644382977122094,0.575710241569423,0.257407493712785,5.92867214254496,3.14854860500638,0.882361422362869,5.29991086062554,0.788121834067486,0.370046177486654,0.907319746995653,3.9720423894017,0.173806246382364,0.0445880347148142,0.522624966204302,0.185236027548336,0.141835353915991,0.219731575060086,4.61653208321185,0.0154331276513377,0.182209571861531,4.00117797374883,0.226594710796026,0.029224905768822
"91",91,13,"SH3","142",557,"Wt","Pl","S","G13","4a","4a","4a","G13aStart.4.","G13aPre.4.","G13aPost.4.","13-SH3-557","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPre.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aPre.4.RegReady/stats-volumes/concat_of_G13aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aPre.4.RegReady/stats-volumes/concat_of_G13aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.91394171699901,0.315944053526904,0.0977342023126005,2.09477768541521,1.19914196886267,0.287984445471521,9.55390758306187,0.182702599577324,0.33626383851726,0.213365569469745,0.102308247239229,2.0488714247259,9.29673303879485,1.72052388797512,16.9322355607066,0.567826771439289,1.18512446567735,1.99242842991597,3.42555919254216,0.339605636592684,0.0629736719001703,0.818378818504821,0.0544271640436519,0.0482424211577451,0.71915362817405,0.152862025693589,0.0891994934407385,0.0364244790034083,0.674577181796328,0.0141520395473094,4.41543522558522,2.40347674217899,0.0715646342790792,0.639192201747863,0.0571387348624725,0.254306551047582,0.661913004831016,0.703795030811688,0.108689297566341,0.0620372388810746,0.582040722400275,0.251729089687138,5.92121992953594,3.17771436317401,0.894618364838457,5.59800706809001,0.809662754785411,0.392220728125631,0.87604496300384,4.07775696846167,0.183645240044655,0.0433739039837525,0.48686824653645,0.188952036414664,0.155463548850254,0.224870605353379,4.75249517123385,0.0162266560867103,0.208110234877553,4.00706121444539,0.266251016639183,0.030747269555407
