"","X","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9","amygdala","anterior_commissure_pars_anterior","anterior_commissure_pars_posterior","arbor_vita_of_cerebellum","basal_forebrain","bed_nucleus_of_stria_terminalis","cerebellar_cortex","cerebellar_peduncle_inferior","cerebellar_peduncle_middle","cerebellar_peduncle_superior","cerebral_aqueduct","cerebral_cortex_entorhinal_cortex","cerebral_cortex_frontal_lobe","cerebral_cortex_occipital_lobe","cerebral_cortex_parieto_temporal_lobe","cerebral_peduncle","colliculus_inferior","colliculus_superior","corpus_callosum","corticospinal_tract_pyramids","cuneate_nucleus","dentate_gyrus_of_hippocampus","facial_nerve_cranial_nerve_7","fasciculus_retroflexus","fimbria","fornix","fourth_ventricle","fundus_of_striatum","globus_pallidus","habenular_commissure","hippocampus","hypothalamus","inferior_olivary_complex","internal_capsule","interpedunclar_nucleus","lateral_olfactory_tract","lateral_septum","lateral_ventricle","mammillary_bodies","mammilothalamic_tract","medial_lemniscus_medial_longitudinal_fasciculus","medial_septum","medulla","midbrain","nucleus_accumbens","olfactory_bulbs","olfactory_tubercle","optic_tract","periaqueductal_grey","pons","pontine_nucleus","posterior_commissure","pre_para_subiculum","stratum_granulosum_of_hippocampus","stria_medullaris","stria_terminalis","striatum","subependymale_zone_rhinocele","superior_olivary_complex","thalamus","third_ventricle","ventral_tegmental_decussation","brainvolumes"
"11",11,10,"FMR1",NA,252,"Mut","Pl","F","G10","2b","6b","2b","G10bStart.2.","G10bPre.6.","G10bPost.2.","10-FMR1-252","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPre.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-252_processed/G10bPre.6.RegReady/stats-volumes/concat_of_G10bPre.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-252-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-252_processed/G10bPre.6.RegReady/stats-volumes/concat_of_G10bPre.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-252-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,13.6945831680319,1.34840017024175,0.432568208903889,11.1898106755299,5.47917303118135,1.20530063707497,51.3811196267389,0.911487876866183,1.53136709787701,1.01470878544594,0.475532125274839,9.40458627324685,39.3058224125266,8.60057499467675,78.4189512962049,2.4949296866398,5.97178300235057,9.67552858867588,15.5709209248788,1.52371413347767,0.266089139804009,3.68180313817248,0.243211469876325,0.21023872479631,2.9984908340774,0.580936068002963,0.382217289035886,0.170171346382967,2.94050856659054,0.0558562068188784,20.9637953169615,10.2274556751782,0.347710327940272,2.95560410006503,0.269039513867686,1.20618082944744,2.65759760428392,3.05840207929355,0.517562184423079,0.275480166298554,2.69466065873076,1.13619872595088,28.0435971627414,14.7239376967199,4.28249997576845,25.7804786968167,4.13793377764237,1.7852697176055,4.10718015755996,18.0416146544314,0.782737049265224,0.195480916570621,2.39402330589152,0.893727584750462,0.609996763330344,1.06881085899401,20.7385682570918,0.0678159371646462,0.888498392886849,17.4527628360503,0.967246234466743,0.137046225944728,464.569298883536
"12",12,10,"FMR1",NA,252,"Mut","Pl","F","G10","2b","6b","2b","G10bStart.2.","G10bPre.6.","G10bPost.2.","10-FMR1-252","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-252_processed/G10bPost.2.RegReady/stats-volumes/concat_of_G10bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-252-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-252_processed/G10bPost.2.RegReady/stats-volumes/concat_of_G10bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-252-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,13.8355001354591,1.34911100346415,0.441705923018922,11.0743343088266,5.46676645653021,1.24069788305618,50.2666036045689,0.896043721634031,1.56564869818879,1.01583367029883,0.470862735672024,9.29523087868408,39.906906676622,7.55420475538233,74.3340643754167,2.50797727732021,5.54353801624569,9.04900449763807,14.8501732376119,1.71814497795759,0.264138201655599,3.47063086852141,0.25067167278988,0.200474883556601,2.74223887601354,0.579314359999841,0.382130670438611,0.176062340142415,2.80691811984288,0.0500301077011056,20.0517171254567,10.2495800746902,0.392829107031185,2.82124900919928,0.292297310576877,1.13219777167095,2.66699929574136,2.85398975142001,0.52061171575072,0.281594948082338,2.85500295079477,1.16875056807981,28.8556332265074,14.4998871182476,4.31983113008223,25.8875338614144,4.06285377362683,1.64570472403027,3.94600335488789,18.6185062273061,0.827787908297974,0.180670510438125,2.26077824097682,0.817423025471425,0.606422368140678,1.00755848504473,20.4007424156967,0.065155296178066,0.968233532114978,16.6475926108912,0.953063487689571,0.138418270232224,455.301582130028
"13",13,10,"FMR1",NA,253,"Mut","Oxt","F","G10","3b","7b","3b","G10bStart.3.","G10bPre.7.","G10bPost.3.","10-FMR1-253","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPre.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-253_processed/G10bPre.7.RegReady/stats-volumes/concat_of_G10bPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-253-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-253_processed/G10bPre.7.RegReady/stats-volumes/concat_of_G10bPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-253-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,12.7830571035055,1.25287171851479,0.39369217273042,10.3099682516449,4.95814046433688,1.14412694102782,48.7452897170303,0.821407960827184,1.51302351928554,0.918010355571384,0.469018788411776,9.07116430650996,37.7588058068817,8.13975687866992,73.5668293017442,2.49501731995156,5.69066939501416,9.12024397749066,14.6121520337318,1.51336754662695,0.281387546391131,3.49163562707188,0.246273888479024,0.198602588426439,2.7913509200083,0.57810738634675,0.358722270867246,0.15722547939057,2.74111396701692,0.0506911743601985,19.8227125832852,9.89281700436793,0.328863053607767,2.70399960567683,0.288092860259791,1.10293656427199,2.57103826396254,2.79429150984718,0.539581258097359,0.260765793499493,2.60928891278922,1.07122299221358,26.8736314867909,13.9648877150159,3.82753000720165,24.0393309021832,3.52163207332366,1.66916931190352,3.93768826748591,17.4483192708224,0.818623046914677,0.186021536975093,2.29633291501587,0.837311039541211,0.57853366579834,0.991096328481233,19.0736849218536,0.0617311011040824,0.876848608442335,16.398600475007,0.930832229200079,0.137500274469217,438.626639987274
"14",14,10,"FMR1",NA,253,"Mut","Oxt","F","G10","3b","7b","3b","G10bStart.3.","G10bPre.7.","G10bPost.3.","10-FMR1-253","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-253_processed/G10bPost.3.RegReady/stats-volumes/concat_of_G10bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-253-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-253_processed/G10bPost.3.RegReady/stats-volumes/concat_of_G10bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-253-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,13.5682287724729,1.29699493804964,0.420776419187602,10.6910683469272,5.15184647782051,1.20448543892628,49.271590047972,0.890613282658423,1.50327940002653,1.00978983940145,0.487868945865094,8.81600480301602,37.4277062296749,7.80672816769551,73.6190580396858,2.52873666497796,5.77279861725181,9.42226438925594,14.6018900932674,1.53870236429079,0.284079619067239,3.62255859058707,0.239577287102386,0.200093642175412,2.87653823085616,0.589855345299141,0.378961702728891,0.160608868096813,2.88716828086471,0.0552597786314656,20.4512738550889,10.2733043317261,0.357659016137773,2.84961691252943,0.279426245566366,1.16972948648023,2.56061846627725,2.93386411106495,0.533096791379904,0.274478454055004,2.66150000569983,1.06709642475902,27.7501468475731,14.6087132173365,3.91007717368379,24.4051476384754,3.7524887671008,1.70739428282327,4.00012678439854,17.9424870339265,0.784513775495462,0.192264300518719,2.23071222587944,0.862649274658273,0.616866424928768,1.03703795864657,19.3235754031541,0.0640193642701683,0.887036607749743,16.918635760047,0.985562626012183,0.136713560558715,445.852965751835
"15",15,10,"SH3",NA,270,"Wt","Oxt","S","G10","5a","1b","1b","G10aStart.5.","G10bPre.1.","G10bPost.1.","10-SH3-270","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10aStart.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10aStart.5.RegReady/stats-volumes/concat_of_G10aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10aStart.5.RegReady/stats-volumes/concat_of_G10aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,13.4040053448381,1.43679631330325,0.456067236756352,10.0137545567633,5.35915883263593,1.29384690401237,44.7180279864761,0.859677954045219,1.53568012816983,1.02955823509413,0.570037819774826,9.8446295039009,41.8161585130353,8.64020939464468,78.9021011077116,2.7194758545098,5.85291214066854,9.6180371896314,15.8261478428059,1.55542602578086,0.283383014152455,3.81682732295631,0.260133396369815,0.225879705428183,3.27553754613669,0.694827433381021,0.467984173410658,0.174690723954812,3.19073934713809,0.0719469564380038,20.4481436338135,11.3178117081142,0.331055592380462,2.90085233794674,0.273092475130323,1.09999718143712,2.84368517256716,3.1717203519584,0.558070779628276,0.302067874900182,2.75487238831559,1.16089108014355,27.8637768188605,14.832854978055,4.13730292130013,25.7265780861292,3.66083270571222,1.79186013755785,4.19198528930572,18.8495837189134,0.86752973498581,0.191601334954396,2.38376775378742,0.870256551524532,0.715520005732704,1.00731631575972,21.9715417853099,0.0737964509263886,0.92765416805695,18.7300979712748,1.25272816356062,0.140268818207721,465.262772790175
"16",16,10,"SH3",NA,270,"Wt","Oxt","S","G10","5a","1b","1b","G10aStart.5.","G10bPre.1.","G10bPost.1.","10-SH3-270","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10bPre.1.RegReady/stats-volumes/concat_of_G10bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10bPre.1.RegReady/stats-volumes/concat_of_G10bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,13.8008198517741,1.47179214347715,0.462492720357196,10.218627035047,5.6027692321776,1.31885625482005,45.3623735490756,0.894763847930721,1.49149978094172,1.11048334816361,0.604005246558652,9.99552009539453,40.152735843252,8.80053797510637,79.1028427498443,2.71771022538467,6.18414107896694,9.96904681344342,16.0806473805051,1.53054575202869,0.283995086014649,3.90603324788688,0.257517265701615,0.222537234853314,3.44821995332162,0.700264726411376,0.465633050650824,0.166966696424923,3.2632737588372,0.0713671838315997,20.9901730029182,11.3320470320223,0.344148181602791,3.05642143355933,0.263854778751973,1.18416280660994,2.91521192976323,3.45657946673282,0.528330017475915,0.301127369962312,2.74905089091178,1.198085681362,28.586611640761,15.0987931760778,4.16016993587751,26.5436679882651,3.79200528491778,1.84034242488209,4.33182987510972,18.6029405923597,0.848656136175785,0.195387013600963,2.32656675748537,0.907573086985745,0.726969825943465,1.07500370859822,22.1945032316302,0.0755999943513428,0.934197412917848,18.8068042412006,1.30116733669248,0.138818787810023,470.464820171499
"17",17,10,"SH3",NA,270,"Wt","Oxt","S","G10","5a","1b","1b","G10aStart.5.","G10bPre.1.","G10bPost.1.","10-SH3-270","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10bPost.1.RegReady/stats-volumes/concat_of_G10bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10bPost.1.RegReady/stats-volumes/concat_of_G10bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,14.0666749083535,1.48004375698966,0.473669420493043,10.3476329900342,5.65658875690426,1.32962326288716,44.7188319319768,0.900455878776849,1.53141221404614,1.07391532093372,0.588311014962996,9.78330597589468,41.5545280313004,8.00001772744923,78.6550326263576,2.88890383445062,5.99743695578843,9.69778133189938,15.8801020082772,1.6367296569423,0.262556206359534,3.90951706386611,0.252607413282163,0.226720000963691,3.5075509924388,0.714910443910949,0.471888909033753,0.181550261748391,3.2951995339411,0.071494282258872,21.529073646118,11.6747992002719,0.379082937207525,3.04938878046918,0.283418968246987,1.15294337278987,2.92960715102375,3.50842094477521,0.538725527981362,0.307889146079557,2.92594680155324,1.18639058987729,28.5381588251956,15.3586301066329,4.28308635166789,27.0570934274072,3.81753599078887,1.87520187515323,4.34085601883844,19.2497042560368,0.889733693154911,0.198926936150942,2.36953359193992,0.906253289134658,0.74154963764721,1.05426835604522,22.3281000302699,0.0765593363468546,0.947903624409312,19.0831760672468,1.31519507614068,0.146939288805025,473.199085557928
"18",18,10,"SH3",NA,271,"Wt","Pl","S","G10","6a","2b","6b","G10aStart.6.","G10bPre.2.","G10bPost.6.","10-SH3-271","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10aStart.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10aStart.6.RegReady/stats-volumes/concat_of_G10aStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10aStart.6.RegReady/stats-volumes/concat_of_G10aStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,13.5723141604647,1.41201365738012,0.455953608622547,9.7970843793285,5.32643895692949,1.28467385484252,43.6786677542698,0.798512488803396,1.45162061206372,0.980184751129105,0.489483639491085,9.5879632806168,42.1869768996124,8.02618004531408,78.8214484996521,2.65157283318443,5.52106957821154,9.38904596431216,15.7122112091954,1.46990109598405,0.273074733004387,3.72424615400488,0.237014667089738,0.224460726424654,3.25481474036407,0.677078951588776,0.399585003370584,0.174168934810463,3.05850522155007,0.064056829340628,20.0738724573377,10.9409812949524,0.316724842966228,2.98003186452427,0.249757660586378,1.1849169462949,2.79837304517553,3.12210929751193,0.514079809121638,0.289776330852427,2.6419913472689,1.13048017620217,26.1909059074777,14.5358223102902,4.15116742511512,24.9037640537442,3.85018844594965,1.77078081696553,3.94721252940677,17.9245311959406,0.805619380141555,0.196075730551083,2.27964559885478,0.879047839777855,0.697402890926452,1.08822883292179,21.5730429732609,0.0685129312822574,0.841670303276422,18.5915862591096,1.18569239503658,0.136018884197929,456.560335007978
"19",19,10,"SH3",NA,271,"Wt","Pl","S","G10","6a","2b","6b","G10aStart.6.","G10bPre.2.","G10bPost.6.","10-SH3-271","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPre.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10bPre.2.RegReady/stats-volumes/concat_of_G10bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10bPre.2.RegReady/stats-volumes/concat_of_G10bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,13.2474737131276,1.41045878963517,0.457998343629422,9.71777397277479,5.25510313497409,1.29980927197179,43.5822249390651,0.836673457602555,1.42600649673672,0.990742676731091,0.475462071817316,9.92436591077354,38.922161738824,8.34465575408543,74.7570564999463,2.61207684708343,5.65234874964191,9.25456645339551,15.4765911080614,1.46006853687697,0.271994972137449,3.75296249632363,0.238479407602973,0.218413409462579,3.24238367164699,0.676591611464832,0.403328009567758,0.169572741129954,3.07906247924485,0.0626143261390587,20.0577522322457,10.7743133672084,0.332602550653307,2.97696806313136,0.255345025933584,1.15021500233142,2.8982849740879,3.18161231007848,0.494067074551852,0.279710744696536,2.65122533712661,1.14649212686475,26.1281596109373,14.1850780104928,4.00692018051842,24.5348398573806,3.6778383286122,1.74005406747791,3.97390990035846,17.6690399967722,0.777818063653355,0.18757380788427,2.19940867220032,0.899056481139275,0.690888847124605,1.03901143839345,21.2644625542766,0.069404930287922,0.823650563751233,17.9086483568857,1.18637101153143,0.125726307497655,446.50547138756
"20",20,10,"SH3",NA,271,"Wt","Pl","S","G10","6a","2b","6b","G10aStart.6.","G10bPre.2.","G10bPost.6.","10-SH3-271","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPost.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10bPost.6.RegReady/stats-volumes/concat_of_G10bPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10bPost.6.RegReady/stats-volumes/concat_of_G10bPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,13.7082598204286,1.43797197768169,0.472272229967257,9.8467644734499,5.50805858493101,1.32860552851555,43.1536091141547,0.831931584960789,1.43409177649653,1.02262436399698,0.503543548976281,9.45349093831483,39.6100864495016,7.64823873833836,75.0539404503605,2.71777212533113,5.56081192210534,9.33946027096433,15.4893386333621,1.54720384385928,0.289696451163473,3.82365825268849,0.238462244315132,0.220849971664824,3.34664318005986,0.69151273521935,0.418805726940585,0.173067685215692,3.19573403841801,0.0635565838564807,20.5060206591733,11.1500840411313,0.336399018259956,3.08311523017619,0.259329680065904,1.20395078727412,2.91105054881706,3.34451096915885,0.509110185070346,0.288639230876034,2.69535952572005,1.13502257727466,26.8069913315517,14.7782573352118,4.12490494547185,25.2923669684472,3.81461058439723,1.81999491272645,4.0397933364042,18.0639089912438,0.789489219528171,0.197641248150913,2.18464014509701,0.911160949270273,0.704567168995541,1.0651307527249,21.388311574495,0.0703790954749986,0.869215775212901,18.0762000879175,1.23374083534449,0.133323872771795,451.917284828674
"21",21,10,"SH3",NA,285,"Wt","Pl","S","G10","5b","3b","6a","G10bStart.5.","G10bPre.3.","G10aPost.6.","10-SH3-285","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPre.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-285_processed/G10bPre.3.RegReady/stats-volumes/concat_of_G10bPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-285-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-285_processed/G10bPre.3.RegReady/stats-volumes/concat_of_G10bPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-285-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,12.975203515857,1.4021139522495,0.423195258814874,9.37444205367377,5.15400697250212,1.26168645148723,41.5037554014758,0.827827746910927,1.4637730453128,0.957277309328932,0.45609863486135,9.21902129087679,41.869388293434,8.00366924322332,74.8007301280037,2.58582552597629,5.40831987555769,9.21143376222274,15.2278441514509,1.45183979692671,0.289957805151047,3.64206802792005,0.244930104007652,0.211977731498504,3.0744223724918,0.648385208357881,0.371370982341011,0.159062948253629,2.97062507932483,0.0525904511714202,19.6543522917858,10.9058930044602,0.312368522383032,2.82860071553748,0.260879596523595,1.16106276416238,2.75086405846103,3.09329733035942,0.509305009022944,0.299380500752265,2.59181824939369,1.08282488419539,26.3357341120816,14.2702523682278,3.90018532386995,24.7269059636743,3.52072677841968,1.73936497471457,3.91531178702016,18.1268408187538,0.818441883743392,0.191753407708657,2.2168283929501,0.842579999900285,0.659284838798146,0.998443028969964,21.3420457361518,0.0744108413288907,0.89385292782535,17.9694170695939,1.11759742090089,0.134447567585868,444.487915289921
"22",22,10,"SH3",NA,285,"Wt","Pl","S","G10","5b","3b","6a","G10bStart.5.","G10bPre.3.","G10aPost.6.","10-SH3-285","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10aPost.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-285_processed/G10aPost.6.RegReady/stats-volumes/concat_of_G10aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-285-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-285_processed/G10aPost.6.RegReady/stats-volumes/concat_of_G10aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-285-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,12.743521277186,1.36630244227565,0.418176389647827,9.42017127706529,5.04820766226584,1.24029801137787,41.0662689634079,0.865179562938026,1.42402400730078,1.0010457798506,0.442953802623822,9.00377669876799,39.7439085953343,7.6481863230382,72.155613325646,2.52109169309557,5.47799029591435,9.13942171554699,14.8712108272844,1.4624818888398,0.294097408846401,3.60948234812643,0.239029987718168,0.21424097373008,3.07106842770477,0.665185689844577,0.372285409785492,0.15189683147072,3.00024563273118,0.0515668052254041,19.441763721336,10.6938267336721,0.32860358133987,2.80779676537445,0.248074149089463,1.10062899181385,2.79971962018797,3.06536256524632,0.497321946397477,0.285909590785021,2.57998160737805,1.08805253597065,26.7783320597446,14.3562913372934,3.85039722678028,23.0812865197952,3.48308341123179,1.70388947121769,3.92830963955126,17.670731144195,0.796809005056916,0.182506713149634,2.12581130687205,0.849931594273566,0.659116525639295,0.993529531275651,20.5313938331198,0.0693153947784329,0.895051970441734,17.6871966947242,1.11260019715371,0.131861061704949,434.553416501181
