"","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9"
"229",16,"SH3",NA,1144,"Mut","Pl","S","G16","7b","7b","7b","G16bStart.7.","G16bPre.7.","G16bPost.7.","16-SH3-1144","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16bPost.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1144_processed/G16bPost.7.RegReady/stats-volumes/concat_of_G16bPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1144-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1144_processed/G16bPost.7.RegReady/stats-volumes/concat_of_G16bPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1144-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"230",17,"SH3","C5167993",1158,"Wt","Oxt","S","G17","2a","2a","2a","G17aStart.2.","G17aPre.2.","G17aPost.2.","17-SH3-1158","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aStart.2.final.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1158_processed/G17aStart.2.final/stats-volumes/concat_of_G17aStart.2.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1158-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1158_processed/G17aStart.2.final/stats-volumes/concat_of_G17aStart.2.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1158-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"231",17,"SH3","C5167993",1158,"Wt","Oxt","S","G17","2a","2a","2a","G17aStart.2.","G17aPre.2.","G17aPost.2.","17-SH3-1158","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aPre.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1158_processed/G17aPre.2.RegReady/stats-volumes/concat_of_G17aPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1158-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1158_processed/G17aPre.2.RegReady/stats-volumes/concat_of_G17aPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1158-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"232",17,"SH3","C5167993",1158,"Wt","Oxt","S","G17","2a","2a","2a","G17aStart.2.","G17aPre.2.","G17aPost.2.","17-SH3-1158","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1158_processed/G17aPost.2.RegReady/stats-volumes/concat_of_G17aPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1158-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1158_processed/G17aPost.2.RegReady/stats-volumes/concat_of_G17aPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1158-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"233",17,"SH3","C5167993",1159,"Wt","Pl","S","G17","3a","3a","3a","G17aStart.3.","G17aPre.3.","G17aPost.3.","17-SH3-1159","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aStart.3.final.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1159_processed/G17aStart.3.final/stats-volumes/concat_of_G17aStart.3.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1159-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1159_processed/G17aStart.3.final/stats-volumes/concat_of_G17aStart.3.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1159-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"234",17,"SH3","C5167993",1159,"Wt","Pl","S","G17","3a","3a","3a","G17aStart.3.","G17aPre.3.","G17aPost.3.","17-SH3-1159","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aPre.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1159_processed/G17aPre.3.RegReady/stats-volumes/concat_of_G17aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1159-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1159_processed/G17aPre.3.RegReady/stats-volumes/concat_of_G17aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1159-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"235",17,"SH3","C5167993",1159,"Wt","Pl","S","G17","3a","3a","3a","G17aStart.3.","G17aPre.3.","G17aPost.3.","17-SH3-1159","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1159_processed/G17aPost.3.RegReady/stats-volumes/concat_of_G17aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1159-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1159_processed/G17aPost.3.RegReady/stats-volumes/concat_of_G17aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1159-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"236",17,"SH3","C6579735",1164,"Wt","Pl","S","G17","4a","4a","4a","G17aStart.4.","G17aPre.4.","G17aPost.4.","17-SH3-1164","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aStart.4.final.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1164_processed/G17aStart.4.final/stats-volumes/concat_of_G17aStart.4.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1164-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1164_processed/G17aStart.4.final/stats-volumes/concat_of_G17aStart.4.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1164-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"237",17,"SH3","C6579735",1164,"Wt","Pl","S","G17","4a","4a","4a","G17aStart.4.","G17aPre.4.","G17aPost.4.","17-SH3-1164","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aPre.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1164_processed/G17aPre.4.RegReady/stats-volumes/concat_of_G17aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1164-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1164_processed/G17aPre.4.RegReady/stats-volumes/concat_of_G17aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1164-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"238",17,"SH3","C6579735",1164,"Wt","Pl","S","G17","4a","4a","4a","G17aStart.4.","G17aPre.4.","G17aPost.4.","17-SH3-1164","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1164_processed/G17aPost.4.RegReady/stats-volumes/concat_of_G17aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1164-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1164_processed/G17aPost.4.RegReady/stats-volumes/concat_of_G17aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1164-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"239",17,"SH3","C6579735",1166,"Wt","Pl","S","G17","6a","6a","7a","G17aStart.6.","G17aPre.6.","G17aPost.7.","17-SH3-1166","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aStart.6.final.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1166_processed/G17aStart.6.final/stats-volumes/concat_of_G17aStart.6.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1166-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1166_processed/G17aStart.6.final/stats-volumes/concat_of_G17aStart.6.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1166-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"240",17,"SH3","C6579735",1166,"Wt","Pl","S","G17","6a","6a","7a","G17aStart.6.","G17aPre.6.","G17aPost.7.","17-SH3-1166","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aPre.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1166_processed/G17aPre.6.RegReady/stats-volumes/concat_of_G17aPre.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1166-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1166_processed/G17aPre.6.RegReady/stats-volumes/concat_of_G17aPre.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1166-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"241",17,"SH3","C6579735",1166,"Wt","Pl","S","G17","6a","6a","7a","G17aStart.6.","G17aPre.6.","G17aPost.7.","17-SH3-1166","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aPost.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1166_processed/G17aPost.7.RegReady/stats-volumes/concat_of_G17aPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1166-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1166_processed/G17aPost.7.RegReady/stats-volumes/concat_of_G17aPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1166-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"242",17,"SH3","C6579742",1167,"Wt","Oxt","S","G17","7a","7a","1b","G17aStart.7.","G17aPre.7.","G17bPost.1.","17-SH3-1167","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aStart.7.final.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1167_processed/G17aStart.7.final/stats-volumes/concat_of_G17aStart.7.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1167-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1167_processed/G17aStart.7.final/stats-volumes/concat_of_G17aStart.7.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1167-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"243",17,"SH3","C6579742",1167,"Wt","Oxt","S","G17","7a","7a","1b","G17aStart.7.","G17aPre.7.","G17bPost.1.","17-SH3-1167","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17aPre.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1167_processed/G17aPre.7.RegReady/stats-volumes/concat_of_G17aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1167-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1167_processed/G17aPre.7.RegReady/stats-volumes/concat_of_G17aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1167-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"244",17,"SH3","C6579742",1167,"Wt","Oxt","S","G17","7a","7a","1b","G17aStart.7.","G17aPre.7.","G17bPost.1.","17-SH3-1167","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17bPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1167_processed/G17bPost.1.RegReady/stats-volumes/concat_of_G17bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1167-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1167_processed/G17bPost.1.RegReady/stats-volumes/concat_of_G17bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1167-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"245",17,"SH3","C6579742",1168,"Wt","Pl","S","G17","1b","1b","2b","G17bStart.1.","G17bPre.1.","G17bPost.2.","17-SH3-1168","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17bStart.1.final.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1168_processed/G17bStart.1.final/stats-volumes/concat_of_G17bStart.1.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1168-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1168_processed/G17bStart.1.final/stats-volumes/concat_of_G17bStart.1.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1168-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"246",17,"SH3","C6579742",1168,"Wt","Pl","S","G17","1b","1b","2b","G17bStart.1.","G17bPre.1.","G17bPost.2.","17-SH3-1168","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17bPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1168_processed/G17bPre.1.RegReady/stats-volumes/concat_of_G17bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1168-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1168_processed/G17bPre.1.RegReady/stats-volumes/concat_of_G17bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1168-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"247",17,"SH3","C6579742",1168,"Wt","Pl","S","G17","1b","1b","2b","G17bStart.1.","G17bPre.1.","G17bPost.2.","17-SH3-1168","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17bPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1168_processed/G17bPost.2.RegReady/stats-volumes/concat_of_G17bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1168-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1168_processed/G17bPost.2.RegReady/stats-volumes/concat_of_G17bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1168-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"248",17,"SH3","C6579703",1179,"Wt","Pl","S","G17","1c","1c","2c","G17cStart.1.","G17cPre.1.","G17cPost.2.","17-SH3-1179","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17cStart.1.final.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1179_processed/G17cStart.1.final/stats-volumes/concat_of_G17cStart.1.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1179-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1179_processed/G17cStart.1.final/stats-volumes/concat_of_G17cStart.1.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1179-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"249",17,"SH3","C6579703",1179,"Wt","Pl","S","G17","1c","1c","2c","G17cStart.1.","G17cPre.1.","G17cPost.2.","17-SH3-1179","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17cPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1179_processed/G17cPre.1.RegReady/stats-volumes/concat_of_G17cPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1179-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1179_processed/G17cPre.1.RegReady/stats-volumes/concat_of_G17cPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1179-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"250",17,"SH3","C6579703",1179,"Wt","Pl","S","G17","1c","1c","2c","G17cStart.1.","G17cPre.1.","G17cPost.2.","17-SH3-1179","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17cPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1179_processed/G17cPost.2.RegReady/stats-volumes/concat_of_G17cPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1179-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1179_processed/G17cPost.2.RegReady/stats-volumes/concat_of_G17cPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1179-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"251",17,"SH3","C6593635",1183,"Wt","Pl","S","G17","4c","4c","4c","G17cStart.4.","G17cPre.4.","G17cPost.4.","17-SH3-1183","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17cStart.4.final.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1183_processed/G17cStart.4.final/stats-volumes/concat_of_G17cStart.4.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1183-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1183_processed/G17cStart.4.final/stats-volumes/concat_of_G17cStart.4.final_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1183-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"252",17,"SH3","C6593635",1183,"Wt","Pl","S","G17","4c","4c","4c","G17cStart.4.","G17cPre.4.","G17cPost.4.","17-SH3-1183","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G17cPre.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1183_processed/G17cPre.4.RegReady/stats-volumes/concat_of_G17cPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1183-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/17-SH3-1183_processed/G17cPre.4.RegReady/stats-volumes/concat_of_G17cPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_17-SH3-1183-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
